ID	adj.P.Val	P.Value	F	Gene.symbol	Gene.title
8141872	0.9999946	7.85e-01	2.48e-01	NAPEPLD	N-acyl phosphatidylethanolamine phospholipase D
8070799	0.9999946	7.85e-01	2.48e-01	UBE2G2	ubiquitin conjugating enzyme E2 G2
8169634	0.9999946	7.85e-01	2.48e-01		
8006409	0.9999946	7.85e-01	2.48e-01	CDK5R1	cyclin dependent kinase 5 regulatory subunit 1
7933672	0.9999946	7.85e-01	2.48e-01	PCDH15	protocadherin related 15
7921916	0.9999946	7.85e-01	2.48e-01	RGS5	regulator of G-protein signaling 5
8157933	0.9999946	7.85e-01	2.48e-01	ZBTB43	zinc finger and BTB domain containing 43
7951552	0.9999946	7.85e-01	2.48e-01		
7933088	0.9999946	7.85e-01	2.48e-01		
8150846	0.9999946	7.85e-01	2.48e-01	TMEM68	transmembrane protein 68
8022531	0.9999946	7.85e-01	2.48e-01	NPC1	NPC intracellular cholesterol transporter 1
8073612	0.9999946	7.85e-01	2.48e-01	TSPO	translocator protein
7933665	0.9999946	7.85e-01	2.48e-01	MBL2	mannose binding lectin 2
8074789	0.9999946	7.85e-01	2.48e-01		
8139085	0.9999946	7.85e-01	2.48e-01		
8031414	0.9999946	7.85e-01	2.48e-01	EPS8L1	EPS8 like 1
8098242	0.9999946	7.85e-01	2.48e-01		
8166824	0.9999946	7.85e-01	2.48e-01		
7931859	0.9999946	7.85e-01	2.48e-01	CALML5	calmodulin like 5
8119580	0.9999946	7.85e-01	2.48e-01		
8037079	0.9999946	7.85e-01	2.48e-01	ATP1A3	ATPase Na+/K+ transporting subunit alpha 3
7921144	0.9999946	7.85e-01	2.48e-01	SH2D2A	SH2 domain containing 2A
7930861	0.9999946	7.85e-01	2.48e-01	CASC2	cancer susceptibility candidate 2 (non-protein coding)
7989670	0.9999946	7.85e-01	2.48e-01	RBPMS2	RNA binding protein with multiple splicing 2
8022436	0.9999946	7.85e-01	2.48e-01	LINC00314	long intergenic non-protein coding RNA 314
8010012	0.9999946	7.85e-01	2.48e-01	TEN1-CDK3///TEN1	TEN1-CDK3 readthrough (NMD candidate)///TEN1 CST complex subunit
8005313	0.9999946	7.85e-01	2.48e-01	DRG2	developmentally regulated GTP binding protein 2
8124402	0.9999946	7.85e-01	2.48e-01	HIST1H1T	histone cluster 1, H1t
8123388	0.9999946	7.85e-01	2.48e-01	UNC93A	unc-93 homolog A (C. elegans)
7895472	0.9999946	7.85e-01	2.47e-01		
8171348	0.9999946	7.85e-01	2.47e-01	ATXN3L	ataxin 3 like
8132031	0.9999946	7.85e-01	2.47e-01	PRR15	proline rich 15
8028742	0.9999946	7.85e-01	2.47e-01	LGALS16	galectin 16
8145854	0.9999946	7.85e-01	2.47e-01	PROSC	proline synthetase cotranscribed homolog (bacterial)
8097285	0.9999946	7.85e-01	2.47e-01		
8108205	0.9999946	7.85e-01	2.47e-01	FBXL21	F-box and leucine rich repeat protein 21 (gene/pseudogene)
7985695	0.9999946	7.85e-01	2.47e-01	AKAP13	A-kinase anchoring protein 13
7915543	0.9999946	7.85e-01	2.47e-01	SLC6A9	solute carrier family 6 member 9
7900181	0.9999946	7.85e-01	2.47e-01		
8064191	0.9999946	7.85e-01	2.47e-01	TPD52L2	tumor protein D52 like 2
8119882	0.9999946	7.86e-01	2.47e-01	RSPH9	radial spoke head 9 homolog
8141898	0.9999946	7.86e-01	2.47e-01	DNAJC2	DnaJ heat shock protein family (Hsp40) member C2
8136709	0.9999946	7.86e-01	2.47e-01	MGAM2	maltase-glucoamylase 2 (putative)
8053429	0.9999946	7.86e-01	2.47e-01	GGCX	gamma-glutamyl carboxylase
7974531	0.9999946	7.86e-01	2.47e-01	RPL13AP3	ribosomal protein L13a pseudogene 3
7892869	0.9999946	7.86e-01	2.47e-01		
8042335	0.9999946	7.86e-01	2.47e-01	VDAC2	voltage dependent anion channel 2
8002102	0.9999946	7.86e-01	2.47e-01		
8144036	0.9999946	7.86e-01	2.47e-01	XRCC2	X-ray repair cross complementing 2
8036707	0.9999946	7.86e-01	2.47e-01	LRFN1	leucine rich repeat and fibronectin type III domain containing 1
7893059	0.9999946	7.86e-01	2.47e-01		
8012830	0.9999946	7.86e-01	2.47e-01	TMEM220	transmembrane protein 220
8055474	0.9999946	7.86e-01	2.47e-01		
8014812	0.9999946	7.86e-01	2.47e-01	STAC2	SH3 and cysteine rich domain 2
8012054	0.9999946	7.86e-01	2.47e-01	DLG4	discs large MAGUK scaffold protein 4
7992737	0.9999946	7.86e-01	2.47e-01	FLYWCH2	FLYWCH family member 2
8001371	0.9999946	7.86e-01	2.47e-01		
8069804	0.9999946	7.86e-01	2.47e-01	KRTAP26-1	keratin associated protein 26-1
8158930	0.9999946	7.86e-01	2.47e-01	SPACA9	sperm acrosome associated 9
7903407	0.9999946	7.86e-01	2.47e-01	RNPC3///AMY2B	RNA binding region (RNP1, RRM) containing 3///amylase, alpha 2B (pancreatic)
8154979	0.9999946	7.86e-01	2.47e-01		
7932109	0.9999946	7.86e-01	2.47e-01	SEPHS1	selenophosphate synthetase 1
7894039	0.9999946	7.86e-01	2.47e-01		
8124588	0.9999946	7.86e-01	2.46e-01	GPX6	glutathione peroxidase 6
8126566	0.9999946	7.86e-01	2.46e-01	LRRC73	leucine rich repeat containing 73
8103452	0.9999946	7.86e-01	2.46e-01	C4orf45	chromosome 4 open reading frame 45
8170402	0.9999946	7.86e-01	2.46e-01	HSFX1///HSFX2	heat shock transcription factor family, X-linked 1///heat shock transcription factor family, X-linked 2
8175616	0.9999946	7.86e-01	2.46e-01	HSFX1///HSFX2	heat shock transcription factor family, X-linked 1///heat shock transcription factor family, X-linked 2
8027448	0.9999946	7.86e-01	2.46e-01	DPY19L3	dpy-19 like 3 (C. elegans)
8075493	0.9999946	7.86e-01	2.46e-01	PATZ1	POZ/BTB and AT hook containing zinc finger 1
8023703	0.9999946	7.86e-01	2.46e-01	LINC00305	long intergenic non-protein coding RNA 305
8148930	0.9999946	7.86e-01	2.46e-01		
7995442	0.9999946	7.86e-01	2.46e-01	C16orf78	chromosome 16 open reading frame 78
7931159	0.9999946	7.86e-01	2.46e-01	PSTK///PSTK	phosphoseryl-tRNA kinase///phosphoseryl-tRNA kinase
8152865	0.9999946	7.86e-01	2.46e-01		
8023212	0.9999946	7.86e-01	2.46e-01	ZBTB7C	zinc finger and BTB domain containing 7C
8069494	0.9999946	7.86e-01	2.46e-01	LOC441666	zinc finger protein 91 pseudogene
8083854	0.9999946	7.86e-01	2.46e-01	PRKCI	protein kinase C iota
8070102	0.9999946	7.86e-01	2.46e-01	GART	phosphoribosylglycinamide formyltransferase, phosphoribosylglycinamide synthetase, phosphoribosylaminoimidazole synthetase
8103341	0.9999946	7.86e-01	2.46e-01	MAP9	microtubule associated protein 9
7993798	0.9999946	7.86e-01	2.46e-01		
8086391	0.9999946	7.86e-01	2.46e-01	CCK	cholecystokinin
8045800	0.9999946	7.86e-01	2.46e-01		
7918223	0.9999946	7.86e-01	2.46e-01	HENMT1	HEN1 methyltransferase homolog 1
8135835	0.9999946	7.86e-01	2.46e-01	SPAM1	sperm adhesion molecule 1
8074030	0.9999946	7.86e-01	2.46e-01	PPP6R2	protein phosphatase 6 regulatory subunit 2
8034890	0.9999946	7.86e-01	2.46e-01	OR7C1	olfactory receptor family 7 subfamily C member 1
7965486	0.9999946	7.87e-01	2.46e-01	CEP83	centrosomal protein 83
8131140	0.9999946	7.87e-01	2.46e-01	LOC101927181	uncharacterized LOC101927181
8073943	0.9999946	7.87e-01	2.46e-01	ZBED4	zinc finger BED-type containing 4
7892750	0.9999946	7.87e-01	2.46e-01		
7970681	0.9999946	7.87e-01	2.46e-01	RNF6	ring finger protein 6
8054045	0.9999946	7.87e-01	2.46e-01	FAHD2B///FAHD2A	fumarylacetoacetate hydrolase domain containing 2B///fumarylacetoacetate hydrolase domain containing 2A
7956826	0.9999946	7.87e-01	2.46e-01	TBC1D30	TBC1 domain family member 30
8008736	0.9999946	7.87e-01	2.46e-01	LPO	lactoperoxidase
7914094	0.9999946	7.87e-01	2.46e-01	WASF2	WAS protein family member 2
8081429	0.9999946	7.87e-01	2.46e-01		
8018295	0.9999946	7.87e-01	2.46e-01		
8112437	0.9999946	7.87e-01	2.46e-01		
8045808	0.9999946	7.87e-01	2.46e-01		
7941214	0.9999946	7.87e-01	2.46e-01	POLA2	DNA polymerase alpha 2, accessory subunit
7893708	0.9999946	7.87e-01	2.46e-01		
8124008	0.9999946	7.87e-01	2.46e-01	MCUR1	mitochondrial calcium uniporter regulator 1
8084717	0.9999946	7.87e-01	2.45e-01	ST6GAL1	ST6 beta-galactoside alpha-2,6-sialyltransferase 1
8054041	0.9999946	7.87e-01	2.45e-01	TRIM43B///TRIM43	tripartite motif containing 43B///tripartite motif containing 43
8151101	0.9999946	7.87e-01	2.45e-01	MYBL1	MYB proto-oncogene like 1
7896268	0.9999946	7.87e-01	2.45e-01		
7930680	0.9999946	7.87e-01	2.45e-01		
8145334	0.9999946	7.87e-01	2.45e-01	ADAM7	ADAM metallopeptidase domain 7
7922821	0.9999946	7.87e-01	2.45e-01		
8144089	0.9999946	7.87e-01	2.45e-01	LMBR1	limb development membrane protein 1
8055297	0.9999946	7.87e-01	2.45e-01	ANKRD30BL	ankyrin repeat domain 30B-like
8068154	0.9999946	7.87e-01	2.45e-01	KRTAP20-1	keratin associated protein 20-1
7952707	0.9999946	7.87e-01	2.45e-01	PRDM10	PR/SET domain 10
8069532	0.9999946	7.87e-01	2.45e-01	HSPA13	heat shock protein family A (Hsp70) member 13
7896448	0.9999946	7.87e-01	2.45e-01		
8162719	0.9999946	7.87e-01	2.45e-01	HEMGN	hemogen
7951591	0.9999946	7.87e-01	2.45e-01		
8061645	0.9999946	7.87e-01	2.45e-01		
7929692	0.9999946	7.87e-01	2.45e-01	ZFYVE27	zinc finger FYVE-type containing 27
7893014	0.9999946	7.87e-01	2.45e-01		
8180345	0.9999946	7.87e-01	2.45e-01		
8046542	0.9999946	7.87e-01	2.45e-01	HOXD9	homeobox D9
8022504	0.9999946	7.87e-01	2.45e-01		
8076836	0.9999946	7.87e-01	2.45e-01	BRD1	bromodomain containing 1
8132943	0.9999946	7.88e-01	2.45e-01	CCT6A	chaperonin containing TCP1 subunit 6A
8108301	0.9999946	7.88e-01	2.45e-01	KIF20A	kinesin family member 20A
8042962	0.9999946	7.88e-01	2.45e-01	MRPL19	mitochondrial ribosomal protein L19
7984255	0.9999946	7.88e-01	2.45e-01		
7940636	0.9999946	7.88e-01	2.44e-01	SCGB2A2	secretoglobin family 2A member 2
8125870	0.9999946	7.88e-01	2.44e-01	TCP11	t-complex 11
7892865	0.9999946	7.88e-01	2.44e-01		
8042211	0.9999946	7.88e-01	2.44e-01	B3GNT2	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 2
8147828	0.9999946	7.88e-01	2.44e-01		
7943226	0.9999946	7.88e-01	2.44e-01	IZUMO1R	IZUMO1 receptor, JUNO
7894122	0.9999946	7.88e-01	2.44e-01		
8077914	0.9999946	7.88e-01	2.44e-01	TSEN2	tRNA splicing endonuclease subunit 2
8169541	0.9999946	7.88e-01	2.44e-01	DOCK11	dedicator of cytokinesis 11
7967900	0.9999946	7.88e-01	2.44e-01	ZMYM2	zinc finger MYM-type containing 2
8016263	0.9999946	7.88e-01	2.44e-01	MAPT-AS1	MAPT antisense RNA 1
8103540	0.9999946	7.88e-01	2.44e-01		
8064939	0.9999946	7.88e-01	2.44e-01	TMX4	thioredoxin related transmembrane protein 4
8166098	0.9999946	7.88e-01	2.44e-01	RAB9A	RAB9A, member RAS oncogene family
8114526	0.9999946	7.88e-01	2.44e-01	DNAJC18	DnaJ heat shock protein family (Hsp40) member C18
7895676	0.9999946	7.88e-01	2.44e-01		
8120043	0.9999946	7.88e-01	2.44e-01	RUNX2	runt related transcription factor 2
7922737	0.9999946	7.88e-01	2.44e-01	SHCBP1L	SHC binding and spindle associated 1 like
8047565	0.9999946	7.88e-01	2.44e-01	FAM117B	family with sequence similarity 117 member B
8026005	0.9999946	7.88e-01	2.44e-01		
8050993	0.9999946	7.88e-01	2.44e-01	CIB4	calcium and integrin binding family member 4
8109401	0.9999946	7.88e-01	2.44e-01		
7953181	0.9999946	7.88e-01	2.44e-01	PRMT8	protein arginine methyltransferase 8
8145889	0.9999946	7.88e-01	2.44e-01	EIF4EBP1	eukaryotic translation initiation factor 4E binding protein 1
8150599	0.9999946	7.88e-01	2.44e-01	PRKDC	protein kinase, DNA-activated, catalytic polypeptide
8054039	0.9999946	7.88e-01	2.44e-01		
8069868	0.9999946	7.88e-01	2.44e-01	KRTAP7-1	keratin associated protein 7-1 (gene/pseudogene)
7952036	0.9999946	7.88e-01	2.44e-01	MPZL3	myelin protein zero like 3
7928171	0.9999946	7.88e-01	2.44e-01	SGPL1	sphingosine-1-phosphate lyase 1
8001746	0.9999946	7.88e-01	2.44e-01	SNORA46	small nucleolar RNA, H/ACA box 46
8139913	0.9999946	7.88e-01	2.44e-01		
8087624	0.9999946	7.88e-01	2.44e-01	HYAL2	hyaluronoglucosaminidase 2
7999827	0.9999946	7.88e-01	2.44e-01	RPS15A	ribosomal protein S15a
7945045	0.9999946	7.88e-01	2.44e-01	DDX25	DEAD-box helicase 25
8076515	0.9999946	7.88e-01	2.44e-01	ARFGAP3	ADP ribosylation factor GTPase activating protein 3
7906952	0.9999946	7.88e-01	2.44e-01		
8173373	0.9999946	7.88e-01	2.43e-01	PDZD11	PDZ domain containing 11
8070286	0.9999946	7.88e-01	2.43e-01	DSCR4	Down syndrome critical region 4
8119235	0.9999946	7.88e-01	2.43e-01		
8098581	0.9999946	7.88e-01	2.43e-01	SNX25	sorting nexin 25
7892645	0.9999946	7.88e-01	2.43e-01		
7894266	0.9999946	7.88e-01	2.43e-01		
8070896	0.9999946	7.88e-01	2.43e-01	LINC00315	long intergenic non-protein coding RNA 315
7894072	0.9999946	7.88e-01	2.43e-01		
7920252	0.9999946	7.88e-01	2.43e-01	S100A7	S100 calcium binding protein A7
8081925	0.9999946	7.88e-01	2.43e-01	NR1I2	nuclear receptor subfamily 1 group I member 2
8051569	0.9999946	7.88e-01	2.43e-01		
8113709	0.9999946	7.88e-01	2.43e-01	LOX	lysyl oxidase
8081277	0.9999946	7.88e-01	2.43e-01	NIT2	nitrilase family member 2
7981523	0.9999946	7.88e-01	2.43e-01		
8050352	0.9999946	7.89e-01	2.43e-01	NTSR2	neurotensin receptor 2
8140498	0.9999946	7.89e-01	2.43e-01		
8103875	0.9999946	7.89e-01	2.43e-01		
8124192	0.9999946	7.89e-01	2.43e-01		
8003953	0.9999946	7.89e-01	2.43e-01	PSMB6	proteasome subunit beta 6
7916112	0.9999946	7.89e-01	2.43e-01	RAB3B	RAB3B, member RAS oncogene family
7971537	0.9999946	7.89e-01	2.43e-01		
8151123	0.9999946	7.89e-01	2.43e-01	PTTG3P	pituitary tumor-transforming 3, pseudogene
7948332	0.9999946	7.89e-01	2.43e-01	LPXN	leupaxin
8019486	0.9999946	7.89e-01	2.43e-01	SECTM1	secreted and transmembrane 1
8162729	0.9999946	7.89e-01	2.43e-01	TRIM14	tripartite motif containing 14
8070257	0.9999946	7.89e-01	2.43e-01	PIGP	phosphatidylinositol glycan anchor biosynthesis class P
8023908	0.9999946	7.89e-01	2.43e-01		
7931027	0.9999946	7.89e-01	2.43e-01		
8041048	0.9999946	7.89e-01	2.43e-01	FOSL2	FOS like 2, AP-1 transcription factor subunit
7946439	0.9999946	7.89e-01	2.43e-01	TMEM9B	TMEM9 domain family member B
7990283	0.9999946	7.89e-01	2.43e-01	GOLGA6C///LOC645752///GOLGA6A///GOLGA6B	golgin A6 family member C///golgin A6 family member A pseudogene///golgin A6 family member A///golgin A6 family member B
8070905	0.9999946	7.89e-01	2.43e-01	COL18A1-AS1	COL18A1 antisense RNA 1
8122537	0.9999946	7.89e-01	2.43e-01	GRM1	glutamate metabotropic receptor 1
7921752	0.9999946	7.89e-01	2.43e-01	ARHGAP30	Rho GTPase activating protein 30
8047702	0.9999946	7.89e-01	2.43e-01	ICOS	inducible T-cell costimulator
7896407	0.9999946	7.89e-01	2.43e-01		
7927814	0.9999946	7.89e-01	2.43e-01	SIRT1	sirtuin 1
7944447	0.9999946	7.89e-01	2.43e-01	ABCG4	ATP binding cassette subfamily G member 4
8036954	0.9999946	7.89e-01	2.43e-01		
8066029	0.9999946	7.89e-01	2.43e-01		
8022418	0.9999946	7.89e-01	2.43e-01		
8155192	0.9999946	7.89e-01	2.43e-01	GLIPR2	GLI pathogenesis related 2
7894270	0.9999946	7.89e-01	2.43e-01		
7893695	0.9999946	7.89e-01	2.43e-01		
7894710	0.9999946	7.89e-01	2.43e-01		
7903478	0.9999946	7.89e-01	2.43e-01	NBPF6///NBPF4	neuroblastoma breakpoint family member 6///neuroblastoma breakpoint family member 4
7915032	0.9999946	7.89e-01	2.43e-01	RSPO1	R-spondin 1
8083895	0.9999946	7.89e-01	2.43e-01		
8131844	0.9999946	7.89e-01	2.43e-01	GPNMB	glycoprotein nmb
7945475	0.9999946	7.89e-01	2.42e-01	CDHR5	cadherin related family member 5
8023189	0.9999946	7.89e-01	2.42e-01		
7937977	0.9999946	7.89e-01	2.42e-01		
8099449	0.9999946	7.89e-01	2.42e-01	FBXL5	F-box and leucine rich repeat protein 5
8165709	0.9999946	7.89e-01	2.42e-01		
8131452	0.9999946	7.89e-01	2.42e-01	RSPH10B2///RSPH10B	radial spoke head 10 homolog B2///radial spoke head 10 homolog B
7982574	0.9999946	7.89e-01	2.42e-01	FAM98B	family with sequence similarity 98 member B
7942697	0.9999946	7.89e-01	2.42e-01	CAPN5	calpain 5
8005655	0.9999946	7.89e-01	2.42e-01		
7961067	0.9999946	7.89e-01	2.42e-01		
7969567	0.9999946	7.89e-01	2.42e-01		
7893490	0.9999946	7.89e-01	2.42e-01		
8092073	0.9999946	7.89e-01	2.42e-01	EIF5A2	eukaryotic translation initiation factor 5A2
8003875	0.9999946	7.89e-01	2.42e-01	SPNS2	sphingolipid transporter 2
8111670	0.9999946	7.90e-01	2.42e-01	GDNF	glial cell derived neurotrophic factor
8102643	0.9999946	7.90e-01	2.42e-01	CCNA2	cyclin A2
7906863	0.9999946	7.90e-01	2.42e-01	UAP1	UDP-N-acetylglucosamine pyrophosphorylase 1
8105495	0.9999946	7.90e-01	2.42e-01	PART1	prostate androgen-regulated transcript 1 (non-protein coding)
7952768	0.9999946	7.90e-01	2.42e-01	SNX19	sorting nexin 19
8110090	0.9999946	7.90e-01	2.42e-01	SFXN1	sideroflexin 1
7941749	0.9999946	7.90e-01	2.42e-01	SYT12	synaptotagmin 12
7947165	0.9999946	7.90e-01	2.42e-01	SLC5A12	solute carrier family 5 member 12
8142471	0.9999946	7.90e-01	2.42e-01	WNT2	Wnt family member 2
8080511	0.9999946	7.90e-01	2.42e-01	CACNA1D	calcium voltage-gated channel subunit alpha1 D
8025741	0.9999946	7.90e-01	2.42e-01	DNM2	dynamin 2
8025347	0.9999946	7.90e-01	2.42e-01	LRRC8E	leucine rich repeat containing 8 family member E
8030470	0.9999946	7.90e-01	2.42e-01	AP2A1	adaptor related protein complex 2 alpha 1 subunit
7900119	0.9999946	7.90e-01	2.42e-01	THRAP3	thyroid hormone receptor associated protein 3
8172531	0.9999946	7.90e-01	2.42e-01	PRAF2	PRA1 domain family member 2
8069505	0.9999946	7.90e-01	2.42e-01	LINC00417	long intergenic non-protein coding RNA 417
8010328	0.9999946	7.90e-01	2.42e-01	CCDC40	coiled-coil domain containing 40
7938592	0.9999946	7.90e-01	2.42e-01	FAR1	fatty acyl-CoA reductase 1
7893531	0.9999946	7.90e-01	2.41e-01		
8101721	0.9999946	7.90e-01	2.41e-01		
8179055	0.9999946	7.90e-01	2.41e-01	ZNRD1	zinc ribbon domain containing 1
8025478	0.9999946	7.90e-01	2.41e-01	ZNF559-ZNF177///ZNF559	ZNF559-ZNF177 readthrough///zinc finger protein 559
8081341	0.9999946	7.90e-01	2.41e-01	FAM172BP	family with sequence similarity 172, member B pseudogene
8064430	0.9999946	7.90e-01	2.41e-01		
7920220	0.9999946	7.90e-01	2.41e-01	PGLYRP3	peptidoglycan recognition protein 3
7911701	0.9999946	7.90e-01	2.41e-01	MORN1	MORN repeat containing 1
8061414	0.9999946	7.90e-01	2.41e-01		
7991017	0.9999946	7.90e-01	2.41e-01	ACTG1P17	actin gamma 1 pseudogene 17
7940175	0.9999946	7.90e-01	2.41e-01	OR4D6	olfactory receptor family 4 subfamily D member 6
8135464	0.9999946	7.90e-01	2.41e-01	DLD	dihydrolipoamide dehydrogenase
7940673	0.9999946	7.90e-01	2.41e-01	GNG3	G protein subunit gamma 3
7896377	0.9999946	7.90e-01	2.41e-01		
7963826	0.9999946	7.90e-01	2.41e-01	PPP1R1A	protein phosphatase 1 regulatory inhibitor subunit 1A
7894651	0.9999946	7.90e-01	2.41e-01		
7894086	0.9999946	7.90e-01	2.41e-01		
7982284	0.9999946	7.90e-01	2.41e-01	GOLGA8R///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8S///GOLGA8N	golgin A8 family member R///golgin A8 family member O///golgin A8 family member M///golgin A8 family member K///golgin A8 family member T///golgin A8 family member J///golgin A8 family member S///golgin A8 family member N
8144119	0.9999946	7.90e-01	2.41e-01		
8052089	0.9999946	7.90e-01	2.41e-01		
8051427	0.9999946	7.90e-01	2.41e-01	FEZ2	fasciculation and elongation protein zeta 2
7894467	0.9999946	7.90e-01	2.41e-01		
8155440	0.9999946	7.90e-01	2.41e-01	FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4	forkhead box D4-like 5///forkhead box D4-like 6///forkhead box D4-like 3///forkhead box D4-like 1///forkhead box D4
8161583	0.9999946	7.90e-01	2.41e-01	FOXD4L5///FOXD4L6///FOXD4L3///FOXD4L1///FOXD4	forkhead box D4-like 5///forkhead box D4-like 6///forkhead box D4-like 3///forkhead box D4-like 1///forkhead box D4
8126770	0.9999946	7.90e-01	2.41e-01	CYP39A1	cytochrome P450 family 39 subfamily A member 1
7999591	0.9999946	7.90e-01	2.41e-01	ABCC6P2///ABCC6P1///ABCC6	ATP binding cassette subfamily C member 6 pseudogene 2///ATP binding cassette subfamily C member 6 pseudogene 1///ATP binding cassette subfamily C member 6
8107887	0.9999946	7.90e-01	2.41e-01	CSF2	colony stimulating factor 2
8063739	0.9999946	7.90e-01	2.41e-01	PHACTR3	phosphatase and actin regulator 3
7989806	0.9999946	7.90e-01	2.41e-01	DPP8	dipeptidyl peptidase 8
7898854	0.9999946	7.90e-01	2.41e-01		
8171195	0.9999946	7.91e-01	2.41e-01		
8030525	0.9999946	7.91e-01	2.41e-01	PTOV1	prostate tumor overexpressed 1
7893434	0.9999946	7.91e-01	2.41e-01		
8132182	0.9999946	7.91e-01	2.41e-01	PPP1R17	protein phosphatase 1 regulatory subunit 17
7959563	0.9999946	7.91e-01	2.41e-01	C12orf65	chromosome 12 open reading frame 65
8063380	0.9999946	7.91e-01	2.40e-01		
8016982	0.9999946	7.91e-01	2.40e-01	SUPT4H1	SPT4 homolog, DSIF elongation factor subunit
7973936	0.9999946	7.91e-01	2.40e-01	PSMA6	proteasome subunit alpha 6
7896164	0.9999946	7.91e-01	2.40e-01		
8141517	0.9999946	7.91e-01	2.40e-01	PPP1R35	protein phosphatase 1 regulatory subunit 35
7896411	0.9999946	7.91e-01	2.40e-01		
7947450	0.9999946	7.91e-01	2.40e-01	LMO2	LIM domain only 2
7951351	0.9999946	7.91e-01	2.40e-01	PDGFD	platelet derived growth factor D
8172244	0.9999946	7.91e-01	2.40e-01	FUNDC1	FUN14 domain containing 1
7999550	0.9999946	7.91e-01	2.40e-01	LOC642696	uncharacterized LOC642696
8088167	0.9999946	7.91e-01	2.40e-01	SELK	selenoprotein K
7971077	0.9999946	7.91e-01	2.40e-01	POSTN	periostin
7894964	0.9999946	7.91e-01	2.40e-01		
7983928	0.9999946	7.91e-01	2.40e-01	LIPC	lipase C, hepatic type
8035069	0.9999946	7.91e-01	2.40e-01	PGLYRP2	peptidoglycan recognition protein 2
7999981	0.9999946	7.91e-01	2.40e-01	ACSM1	acyl-CoA synthetase medium-chain family member 1
8176480	0.9999946	7.91e-01	2.40e-01		
8139083	0.9999946	7.91e-01	2.40e-01		
7916836	0.9999946	7.91e-01	2.40e-01	SERBP1	SERPINE1 mRNA binding protein 1
7960261	0.9999946	7.91e-01	2.40e-01	RAD52	RAD52 homolog, DNA repair protein
7916843	0.9999946	7.91e-01	2.40e-01	GNG12	G protein subunit gamma 12
8147689	0.9999946	7.91e-01	2.40e-01		
7999171	0.9999946	7.91e-01	2.40e-01		
8058063	0.9999946	7.91e-01	2.40e-01	RFTN2	raftlin family member 2
7941172	0.9999946	7.91e-01	2.40e-01	SPDYC	speedy/RINGO cell cycle regulator family member C
7954310	0.9999946	7.91e-01	2.40e-01	RNA45S5///RNA18S5	RNA, 45S pre-ribosomal 5///RNA, 18S ribosomal 5
7963410	0.9999946	7.91e-01	2.40e-01	KRT6C///KRT6B///KRT6A///KRT5	keratin 6C///keratin 6B///keratin 6A///keratin 5
8044127	0.9999946	7.91e-01	2.40e-01	C2orf49	chromosome 2 open reading frame 49
7942064	0.9999946	7.91e-01	2.40e-01	GAL	galanin and GMAP prepropeptide
8127666	0.9999946	7.91e-01	2.40e-01	IMPG1	interphotoreceptor matrix proteoglycan 1
7944162	0.9999946	7.91e-01	2.40e-01		
